curr_epoch train_cost train_ler val_cost val_ler random_shift
1720 0.119288228452 0.0 10.1881 0.0384615 497
1721 0.152161240578 0.0 7.43785 0.147059 627
1722 0.0670103058219 0.0 31.2704 0.3125 760
1723 0.0669784322381 0.0 9.70365 0.166667 631
1724 0.155128911138 0.0 22.903 0.115385 532
1725 0.0668547824025 0.0 21.2996 0.275862 340
1726 0.154865801334 0.0 12.3049 0.0384615 177
1727 0.0666893646121 0.0 9.66118 0.166667 910
1728 0.15449911356 0.0 5.56408 0.0625 563
1729 0.0663726553321 0.0 24.4884 0.1875 739
1730 0.0663494393229 0.0 16.1956 0.176471 816
1731 0.0663412734866 0.0 7.54755 0.147059 147
1732 0.066241286695 0.0 10.1814 0.137931 717
1733 0.0662004649639 0.0 8.95114 0.115385 464
1734 0.0661251097918 0.0 11.3007 0.125 547
1735 0.0660220980644 0.0 13.7267 0.208333 271
1736 0.0658939182758 0.0 21.1695 0.206897 942
1737 0.0657378062606 0.0 14.8074 0.208333 444
1738 0.065608009696 0.0 22.7385 0.147059 752
1739 0.150505408645 0.0 16.7243 0.230769 276
1740 0.065462641418 0.0 16.0708 0.137931 412
1741 0.0653579682112 0.0 29.9819 0.3125 120
1742 0.118098855019 0.0 32.2916 0.25 265
1743 0.0649928301573 0.0 23.9379 0.172414 516
1744 0.0648725256324 0.0 6.64736 0.0625 245
1745 0.0649345889688 0.0 23.4703 0.15625 649
1746 0.0646068379283 0.0 20.0228 0.117647 671
1747 0.117911204696 0.0 31.6378 0.21875 362
1748 0.117825895548 0.0 14.033 0.117647 735
1749 0.150106966496 0.0 34.3183 0.28125 395
1750 0.117568954825 0.0 14.7798 0.0769231 168
1751 0.117400668561 0.0 25.8818 0.25 416
1752 0.0644337460399 0.0 10.0992 0.0689655 337
1753 0.117001794279 0.0 21.8593 0.1875 949
1754 0.153283014894 0.0 29.1047 0.205882 92
1755 0.0642719566822 0.0 9.76039 0.115385 105
1756 0.153139904141 0.0 15.8054 0.25 369
1757 0.152992352843 0.0 12.7571 0.137931 808
1758 0.0640939027071 0.0 8.12816 0.125 35
1759 0.115970402956 0.0 17.7427 0.275862 626
1760 0.152416333556 0.0 6.05151 0.103448 322
1761 0.0636627599597 0.0 16.7494 0.117647 944
1762 0.151981800795 0.0 11.1553 0.125 267
1763 0.151717483997 0.0 5.92997 0.0689655 722
1764 0.151396125555 0.0 20.4572 0.153846 442
1765 0.115207992494 0.0 31.335 0.25 428
1766 0.0635849386454 0.0 30.3739 0.310345 263
1767 0.114944979548 0.0 12.8182 0.0769231 57
1768 0.114776290953 0.0 26.5096 0.241379 831
1769 0.149924978614 0.0 35.0288 0.28125 124
1770 0.0634801536798 0.0 9.37949 0.0833333 957
1771 0.063767157495 0.0 36.8343 0.310345 216
1772 0.149178147316 0.0 18.1362 0.153846 764
1773 0.063363276422 0.0 4.83523 0.125 644
1774 0.063704662025 0.0 20.5575 0.1875 229
1775 0.0632521808147 0.0 17.6324 0.205882 506
1776 0.0636147931218 0.0 20.919 0.205882 922
1777 0.113587684929 0.0 15.619 0.115385 426
1778 0.147982180119 0.0 17.6276 0.153846 181
1779 0.0629925057292 0.0 38.5734 0.34375 193
1780 0.0629164949059 0.0 24.7197 0.275862 34
1781 0.0628162324429 0.0 29.8718 0.310345 212
1782 0.0626949071884 0.0 19.3056 0.205882 668
1783 0.147220447659 0.0 36.2998 0.28125 498
1784 0.112994618714 0.0 4.76796 0.0588235 716
1785 0.0632624328136 0.0 3.11384 0.0384615 406
1786 0.146761164069 0.0 18.0385 0.205882 808
1787 0.0621554739773 0.0 50.5392 0.344828 45
1788 0.0631525292993 0.0 6.44428 0.0769231 744
1789 0.112592674792 0.0 16.3425 0.275862 344
1790 0.112484388053 0.0 14.4311 0.166667 741
1791 0.112333968282 0.0 34.8594 0.28125 734
1792 0.0617550984025 0.0 4.49943 0.0769231 410
1793 0.145828872919 0.0 17.2111 0.230769 356
1794 0.150672405958 0.0 33.7889 0.21875 918
1795 0.0615380592644 0.0 21.8525 0.205882 745
1796 0.111576542258 0.0 3.37476 0.0416667 962
1797 0.111419387162 0.0 24.2958 0.153846 930
1798 0.0613140203059 0.0 10.5108 0.09375 956
1799 0.111049279571 0.0 45.9311 0.37931 287
1800 0.110840216279 0.0 8.47443 0.0689655 891
1801 0.145082741976 0.0 17.0361 0.153846 364
1802 0.14496409893 0.0 12.6846 0.166667 822
1803 0.0609806627035 0.0 22.9668 0.125 9
1804 0.150474831462 0.0 20.5748 0.1875 465
1805 0.150391697884 0.0 29.8122 0.310345 452
1806 0.109760001302 0.0 23.156 0.28125 586
1807 0.150096058846 0.0 4.29239 0.0384615 334
1808 0.144168376923 0.0 1.67704 0.0384615 558
1809 0.0630840137601 0.0 5.81515 0.0384615 812
1810 0.149545714259 0.0 7.27136 0.125 390
1811 0.149319708347 0.0 14.5572 0.264706 739
1812 0.149035781622 0.0 13.6021 0.192308 275
1813 0.0606380812824 0.0 14.6733 0.235294 179
1814 0.148400694132 0.0 24.9508 0.235294 301
1815 0.143438592553 0.0 39.4114 0.28125 270
1816 0.0605498924851 0.0 18.0317 0.205882 498
1817 0.0630856603384 0.0 25.9096 0.15625 391
1818 0.108828015625 0.0 20.4149 0.269231 839
1819 0.108758404851 0.0 9.04278 0.125 346
1820 0.108644582331 0.0 27.0976 0.34375 220
1821 0.146692231297 0.0 3.45774 0.0384615 781
1822 0.142858505249 0.0 27.0717 0.176471 832
1823 0.142738565803 0.0 3.91407 0.03125 241
1824 0.0630157664418 0.0 7.80007 0.125 475
1825 0.145980536938 0.0 11.8581 0.0833333 944
1826 0.0629549920559 0.0 7.51122 0.147059 787
1827 0.107925869524 0.0 23.4135 0.28125 666
1828 0.0603352859616 0.0 15.7692 0.208333 971
1829 0.107730194926 0.0 13.5649 0.15625 392
1830 0.145191296935 0.0 12.3712 0.0769231 262
1831 0.0602671578526 0.0 32.1961 0.21875 185
1832 0.141738772392 0.0 16.6977 0.153846 948
1833 0.0626945048571 0.0 24.95 0.264706 674
1834 0.0601583719254 0.0 21.3891 0.241379 185
1835 0.141422986984 0.0 5.92663 0.103448 242
1836 0.107094757259 0.0 11.0579 0.125 427
1837 0.106992274523 0.0 22.6308 0.205882 375
1838 0.106851384044 0.0 26.062 0.206897 915
1839 0.0624933727086 0.0 23.4111 0.241379 109
1840 0.106524147093 0.0 22.9405 0.147059 672
1841 0.0599129423499 0.0 26.4755 0.3125 582
1842 0.144132509828 0.0 5.13393 0.0833333 214
1843 0.0598241686821 0.0 22.9095 0.125 265
1844 0.143956780434 0.0 21.994 0.241379 425
1845 0.143810257316 0.0 15.9526 0.137931 732
1846 0.0622897967696 0.0 21.0953 0.205882 290
1847 0.0596115849912 0.0 31.7502 0.25 671
1848 0.0622030310333 0.0 18.814 0.192308 514
1849 0.105502419174 0.0 13.4641 0.0882353 40
1850 0.105404265225 0.0 6.03517 0.0833333 521
1851 0.140468403697 0.0 14.6931 0.208333 604
1852 0.0619799681008 0.0 13.6098 0.208333 517
1853 0.0593248195946 0.0 19.2308 0.147059 436
1854 0.0618440359831 0.0 13.0943 0.153846 696
1855 0.0592223517597 0.0 16.4349 0.0769231 772
1856 0.104805611074 0.0 24.8775 0.275862 434
1857 0.0616031214595 0.0 4.84436 0.0588235 245
1858 0.0615071877837 0.0 56.0967 0.37931 926
1859 0.14250792563 0.0 12.9996 0.0769231 137
1860 0.140131369233 0.0 31.0448 0.25 861
1861 0.0611991398036 0.0 20.907 0.21875 423
1862 0.104352138937 0.0 18.4422 0.15625 534
1863 0.0588654689491 0.0 18.3602 0.176471 622
1864 0.0588169954717 0.0 6.21178 0.0769231 870
1865 0.0587473511696 0.0 2.08754 0.0294118 557
1866 0.0607646666467 0.0 4.28773 0.0384615 481
1867 0.10400377214 0.0 17.8268 0.166667 301
1868 0.142067462206 0.0 24.1823 0.1875 808
1869 0.0584439858794 0.0 22.107 0.205882 781
1870 0.0583614073694 0.0 1.66457 0.0384615 558
1871 0.13975892961 0.0 40.7766 0.34375 673
1872 0.141783550382 0.0 20.5204 0.176471 907
1873 0.0581023171544 0.0 32.4414 0.28125 988
1874 0.139580607414 0.0 16.1511 0.115385 53
1875 0.139464646578 0.0 13.0484 0.115385 667
1876 0.0578721687198 0.0 25.2498 0.192308 925
1877 0.0602667592466 0.0 95.5856 0.275862 390
1878 0.103475578129 0.0 36.7825 0.310345 769
1879 0.0601894930005 0.0 21.7043 0.166667 24
1880 0.138770371675 0.0 7.99451 0.125 915
1881 0.138604581356 0.0 12.4216 0.166667 189
1882 0.0575219392776 0.0 26.1938 0.21875 52
1883 0.0599949061871 0.0 20.8467 0.166667 86
1884 0.0599293671548 0.0 0.735885 0.0 883
1885 0.059840824455 0.0 28.0237 0.1875 491
1886 0.103192478418 0.0 25.9949 0.25 816
1887 0.057308357209 0.0 25.1821 0.25 96
1888 0.057253152132 0.0 11.0994 0.125 103
1889 0.0571797639132 0.0 1.5015 0.0384615 394
1890 0.0570866726339 0.0 33.9943 0.25 814
1891 0.102970071137 0.0 36.817 0.344828 536
1892 0.137298047543 0.0 27.4432 0.34375 940
1893 0.102827325463 0.0 6.47525 0.0769231 470
1894 0.0567313246429 0.0 30.6675 0.1875 769
1895 0.137009486556 0.0 12.9953 0.166667 987
1896 0.0591960959136 0.0 45.0772 0.344828 759
1897 0.141213282943 0.0 50.777 0.344828 285
1898 0.0591093599796 0.0 23.0623 0.294118 103
1899 0.102364808321 0.0 1.63155 0.0384615 8
1900 0.141078844666 0.0 20.6142 0.206897 142
1901 0.136389121413 0.0 21.8862 0.241379 505
1902 0.136256858706 0.0 12.2058 0.153846 136
1903 0.0588816776872 0.0 13.8646 0.125 622
1904 0.102027542889 0.0 1.58622 0.0 481
1905 0.0587814487517 0.0 4.47265 0.125 321
1906 0.0587123036385 0.0 18.0766 0.205882 418
1907 0.0586204491556 0.0 13.8734 0.147059 584
1908 0.140561416745 0.0 6.20516 0.0833333 281
1909 0.101703934371 0.0 3.893 0.0 337
1910 0.0583318397403 0.0 27.1773 0.25 779
1911 0.0582298450172 0.0 12.3342 0.125 967
1912 0.101491011679 0.0 13.6302 0.192308 674
1913 0.0562185645103 0.0 12.1162 0.208333 394
1914 0.0561949461699 0.0 12.1602 0.208333 314
1915 0.14010836184 0.0 30.0821 0.310345 64
1916 0.0561098009348 0.0 20.8239 0.275862 230
1917 0.135021537542 0.0 10.8603 0.117647 727
1918 0.139827936888 0.0 13.2856 0.208333 997
1919 0.139682799578 0.0 18.4536 0.176471 542
1920 0.134818613529 0.0 5.10445 0.125 164
1921 0.139303714037 0.0 12.4805 0.125 958
1922 0.100937969983 0.0 34.2345 0.28125 696
1923 0.100877143443 0.0 18.2139 0.166667 348
1924 0.100776590407 0.0 7.86795 0.153846 785
1925 0.0575096160173 0.0 12.8975 0.192308 358
1926 0.134297564626 0.0 23.2874 0.147059 592
1927 0.138293176889 0.0 2.79103 0.0384615 246
1928 0.100332699716 0.0 0.474126 0.0 722
1929 0.13398078084 0.0 14.8462 0.192308 468
1930 0.133829891682 0.0 19.3088 0.166667 770
1931 0.133629441261 0.0 10.6504 0.208333 791
1932 0.0574195943773 0.0 17.9838 0.166667 668
1933 0.0558628439903 0.0 14.3973 0.275862 584
1934 0.132975950837 0.0 9.39189 0.147059 233
1935 0.0573519319296 0.0 17.7041 0.230769 918
1936 0.132537782192 0.0 9.08561 0.125 46
1937 0.0558482781053 0.0 16.2141 0.115385 133
1938 0.0558259896934 0.0 3.1283 0.0 164
1939 0.0572130903602 0.0 19.3085 0.166667 770
1940 0.0571617633104 0.0 5.81751 0.0416667 149
1941 0.0570865236223 0.0 9.10343 0.0882353 612
1942 0.13717444241 0.0 12.0998 0.125 736
1943 0.0995211526752 0.0 24.7696 0.235294 754
1944 0.0568417422473 0.0 5.67322 0.0625 83
1945 0.0567524805665 0.0 25.1149 0.206897 593
1946 0.0566456876695 0.0 9.42094 0.147059 233
1947 0.0555820465088 0.0 11.1315 0.115385 218
1948 0.136848017573 0.0 18.3123 0.0625 853
1949 0.0555130466819 0.0 27.174 0.176471 832
1950 0.0554585717618 0.0 9.1369 0.0769231 655
1951 0.0553861819208 0.0 11.2271 0.0833333 226
1952 0.0993167907 0.0 36.9408 0.3125 114
1953 0.0992649868131 0.0 3.84966 0.0294118 718
1954 0.0559962578118 0.0 24.3011 0.25 543
1955 0.0550816208124 0.0 0.622131 0.0 79
1956 0.0550002679229 0.0 6.86662 0.0588235 155
1957 0.0558211989701 0.0 1.21803 0.0 4
1958 0.0989174544811 0.0 31.9765 0.241379 102
1959 0.136287912726 0.0 13.2488 0.166667 827
1960 0.0556386783719 0.0 46.0487 0.37931 607
1961 0.0986882075667 0.0 1.18149 0.0 724
1962 0.0985873714089 0.0 21.9857 0.21875 983
1963 0.130933448672 0.0 1.97509 0.0 964
1964 0.0544823333621 0.0 32.3384 0.344828 38
1965 0.0544270798564 0.0 13.8922 0.117647 495
1966 0.0553536489606 0.0 26.6448 0.205882 113
1967 0.135917767882 0.0 23.9114 0.208333 584
1968 0.130760401487 0.0 12.895 0.230769 739
1969 0.0552216283977 0.0 15.7519 0.208333 49
1970 0.0551649183035 0.0 7.00078 0.09375 965
1971 0.135637208819 0.0 24.1975 0.1875 568
1972 0.0977942347527 0.0 14.3918 0.172414 334
1973 0.135423138738 0.0 1.63576 0.0 564
1974 0.0540383718908 0.0 20.6725 0.176471 351
1975 0.0539980530739 0.0 11.3768 0.125 779
1976 0.0975622832775 0.0 27.8079 0.15625 951
1977 0.13490408659 0.0 23.3497 0.28125 62
1978 0.054801415652 0.0 7.59033 0.192308 145
1979 0.0537974871695 0.0 6.61388 0.0588235 631
1980 0.130353674293 0.0 25.9101 0.206897 835
1981 0.0972466394305 0.0 25.5437 0.25 496
1982 0.0536498092115 0.0 5.62169 0.0689655 562
1983 0.0535893924534 0.0 10.9932 0.125 502
1984 0.134130179882 0.0 13.4498 0.137931 473
1985 0.0534464605153 0.0 38.2708 0.344828 689
1986 0.0969189926982 0.0 2.48371 0.0384615 6
1987 0.133793354034 0.0 24.7997 0.147059 308
1988 0.133643046021 0.0 27.699 0.34375 940
1989 0.133445501328 0.0 5.22456 0.125 54
1990 0.133206099272 0.0 15.6007 0.166667 251
1991 0.0966154336929 0.0 24.5268 0.153846 506
1992 0.0546264611185 0.0 9.8404 0.115385 658
1993 0.132466211915 0.0 12.2667 0.208333 139
1994 0.0964216589928 0.0 16.3615 0.0769231 451
1995 0.0963329821825 0.0 36.6078 0.28125 444
1996 0.131791889668 0.0 12.5105 0.153846 911
1997 0.131556600332 0.0 15.4103 0.153846 498
1998 0.0546006001532 0.0 4.3475 0.0833333 854
1999 0.131045550108 0.0 25.2251 0.205882 577
2000 0.0545638278127 0.0 21.3143 0.25 172
2001 0.0958281457424 0.0 5.86172 0.0769231 630
2002 0.130250021815 0.0 10.0166 0.117647 365
2003 0.13019014895 0.0 22.4275 0.205882 781
2004 0.0955928117037 0.0 35.908 0.28125 527
2005 0.0529456101358 0.0 7.17095 0.115385 490
2006 0.0953973531723 0.0 30.7341 0.25 538
2007 0.129759177566 0.0 30.3514 0.310345 292
2008 0.0529204383492 0.0 15.7466 0.115385 749
2009 0.129430294037 0.0 16.58 0.176471 732
2010 0.129301890731 0.0 25.7282 0.1875 852
2011 0.0528590232134 0.0 20.4397 0.153846 442
2012 0.128979042172 0.0 20.0673 0.235294 768
2013 0.0948006883264 0.0 15.6235 0.0769231 372
2014 0.129078477621 0.0 30.3447 0.310345 132
2015 0.0527439415455 0.0 32.5632 0.21875 371
2016 0.0527054741979 0.0 13.9959 0.235294 899
2017 0.0544437356293 0.0 27.4639 0.25 619
2018 0.0525990352035 0.0 20.8247 0.208333 217
2019 0.052532531321 0.0 21.2228 0.208333 857
2020 0.0524502284825 0.0 0.448862 0.0 322
2021 0.127895116806 0.0 10.2358 0.125 356
2022 0.052272208035 0.0 28.4598 0.1875 797
2023 0.128492891788 0.0 11.1458 0.125 343
2024 0.127590864897 0.0 15.5333 0.147059 414
2025 0.128333061934 0.0 9.45036 0.166667 311
2026 0.0519678331912 0.0 5.2755 0.0689655 246
2027 0.0942436605692 0.0 10.5211 0.103448 158
2028 0.127983018756 0.0 11.8288 0.153846 56
2029 0.0941547080874 0.0 7.38396 0.192308 385
2030 0.127683028579 0.0 14.7333 0.166667 519
2031 0.126970216632 0.0 36.8359 0.352941 700
2032 0.0939514189959 0.0 10.8414 0.117647 887
2033 0.0938618257642 0.0 36.9037 0.21875 181
2034 0.126715153456 0.0 28.4194 0.344828 867
2035 0.126928180456 0.0 30.4751 0.344828 692
2036 0.0515948049724 0.0 16.0809 0.0769231 291
2037 0.126404806972 0.0 15.8182 0.166667 552
2038 0.126271054149 0.0 46.8869 0.344828 44
2039 0.126096308231 0.0 24.3849 0.205882 914
2040 0.0546103566885 0.0 29.0088 0.235294 858
2041 0.125698834658 0.0 13.8317 0.206897 956
2042 0.0545948967338 0.0 16.5137 0.208333 10
2043 0.0932030454278 0.0 14.4693 0.208333 951
2044 0.0514581762254 0.0 0.0562388 0.0 640
2045 0.054506521672 0.0 12.7826 0.117647 502
2046 0.0930481255054 0.0 8.54177 0.125 795
2047 0.0544132739305 0.0 13.0566 0.115385 667
2048 0.125901222229 0.0 24.7365 0.166667 664
2049 0.124525405467 0.0 24.5067 0.264706 767
2050 0.0513507910073 0.0 17.6513 0.205882 773
2051 0.125685766339 0.0 27.6412 0.176471 310
2052 0.0513035394251 0.0 6.49514 0.0416667 384
2053 0.0512654036283 0.0 0.287714 0.0 562
2054 0.0926499888301 0.0 31.7464 0.275862 30
2055 0.123955599964 0.0 7.19842 0.0833333 558
2056 0.0925335362554 0.0 10.2564 0.147059 331
2057 0.0510806925595 0.0 27.2788 0.147059 59
2058 0.0510269999504 0.0 21.115 0.208333 697
2059 0.0923036262393 0.0 6.48614 0.0769231 470
2060 0.123539179564 0.0 10.9289 0.125 347
2061 0.123433627188 0.0 28.0156 0.275862 210
2062 0.0540361702442 0.0 6.72668 0.115385 971
2063 0.0507569424808 0.0 23.2738 0.25 546
2064 0.125036820769 0.0 27.9356 0.34375 940
2065 0.0918870270252 0.0 30.3765 0.310345 624
2066 0.050615105778 0.0 8.15222 0.117647 571
2067 0.0505588315427 0.0 11.8626 0.117647 394
2068 0.0504890047014 0.0 13.0833 0.205882 813
2069 0.124794661999 0.0 18.5014 0.176471 213
2070 0.0539326258004 0.0 5.42807 0.103448 566
2071 0.122591346502 0.0 20.5669 0.230769 768
2072 0.0502233207226 0.0 11.9621 0.230769 615
2073 0.124510869384 0.0 11.7345 0.166667 778
2074 0.122369840741 0.0 14.8272 0.125 807
2075 0.0500528439879 0.0 34.0586 0.3125 749
2076 0.0499900393188 0.0 13.673 0.103448 143
2077 0.124159358442 0.0 9.14197 0.0769231 230
2078 0.0913812071085 0.0 29.5523 0.25 117
2079 0.121958419681 0.0 13.8681 0.235294 499
2080 0.123833805323 0.0 14.0489 0.176471 888
2081 0.123688191175 0.0 24.6278 0.166667 584
2082 0.123496122658 0.0 3.88347 0.0294118 558
2083 0.121630318463 0.0 24.732 0.235294 826
2084 0.0538315363228 0.0 14.7389 0.208333 340
2085 0.0911731868982 0.0 17.5048 0.117647 217
2086 0.122720330954 0.0 13.8746 0.235294 419
2087 0.121284760535 0.0 32.9935 0.275862 220
2088 0.122341521084 0.0 25.9411 0.206897 995
2089 0.0537764243782 0.0 13.6734 0.147059 984
2090 0.0496242046356 0.0 12.4568 0.0294118 81
2091 0.0496090203524 0.0 14.8387 0.15625 890
2092 0.0909492522478 0.0 36.9683 0.310345 928
2093 0.090895101428 0.0 17.6882 0.230769 918
2094 0.120765551925 0.0 16.2348 0.241379 474
2095 0.053652536124 0.0 8.32755 0.147059 566
2096 0.0536153428257 0.0 14.1982 0.192308 435
2097 0.0535542033613 0.0 55.3922 0.37931 526
2098 0.120477803051 0.0 10.7098 0.172414 955
2099 0.120378673077 0.0 17.5578 0.205882 412
2100 0.120957426727 0.0 14.7778 0.176471 545
2101 0.0532877482474 0.0 12.5757 0.192308 118
2102 0.0904718488455 0.0 15.7385 0.176471 203
2103 0.053151845932 0.0 27.9987 0.275862 290
2104 0.119842469692 0.0 16.0968 0.137931 892
2105 0.049429923296 0.0 0.308796 0.0 2
2106 0.090305365622 0.0 21.2604 0.153846 927
2107 0.0493969582021 0.0 5.42873 0.09375 802
2108 0.0528339892626 0.0 11.4973 0.115385 40
2109 0.0527669079602 0.0 24.1771 0.15625 308
2110 0.119319781661 0.0 6.32078 0.0294118 320
2111 0.0526060499251 0.0 15.0584 0.208333 733
2112 0.119130775332 0.0 34.9088 0.3125 41
2113 0.0900155231357 0.0 22.9673 0.3125 664
2114 0.118894189596 0.0 8.24413 0.0689655 731
2115 0.0523085482419 0.0 36.0472 0.25 535
2116 0.0522331185639 0.0 35.435 0.21875 375
2117 0.120410613716 0.0 11.273 0.125 547
2118 0.0520599447191 0.0 20.3411 0.166667 210
2119 0.120317921042 0.0 22.8493 0.192308 936
2120 0.0897868648171 0.0 23.1409 0.21875 937
2121 0.0492237955332 0.0 4.51462 0.115385 570
2122 0.0492077618837 0.0 5.79438 0.0769231 550
2123 0.0491751469672 0.0 8.87296 0.0769231 335
2124 0.118048809469 0.0 12.9429 0.103448 961
2125 0.117963038385 0.0 14.9732 0.147059 14
2126 0.0515673644841 0.0 20.2102 0.1875 945
2127 0.0490129590034 0.0 16.6524 0.1875 727
2128 0.0895244181156 0.0 20.4769 0.153846 43
2129 0.0489220097661 0.0 37.5117 0.344828 774
2130 0.0894300788641 0.0 11.7925 0.166667 618
2131 0.119803197682 0.0 14.2761 0.166667 421
2132 0.0892847254872 0.0 9.45305 0.115385 105
2133 0.117332585156 0.0 10.2819 0.125 116
2134 0.11963352561 0.0 13.7568 0.115385 287
2135 0.0890268832445 0.0 5.55704 0.103448 886
2136 0.0889233201742 0.0 7.8653 0.117647 251
2137 0.0486406683922 0.0 22.2289 0.21875 537
2138 0.0513029694557 0.0 34.1812 0.28125 536
2139 0.116983570158 0.0 0.439685 0.0 722
2140 0.0884923636913 0.0 14.803 0.176471 945
2141 0.051250949502 0.0 8.92729 0.176471 973
2142 0.0882811695337 0.0 21.557 0.205882 995
2143 0.0484895370901 0.0 3.4091 0.0384615 141
2144 0.11906401813 0.0 23.562 0.235294 931
2145 0.118987075984 0.0 11.0452 0.125 254
2146 0.0878625363111 0.0 15.5493 0.137931 792
2147 0.0511196628213 0.0 8.9097 0.176471 413
2148 0.0483805909753 0.0 6.38808 0.125 714
2149 0.0510577782989 0.0 12.0508 0.137931 231
2150 0.118497267365 0.0 11.7584 0.166667 198
2151 0.0874177441001 0.0 19.1271 0.230769 39
2152 0.0509345754981 0.0 21.1726 0.205882 442
2153 0.0508818477392 0.0 11.9817 0.208333 874
2154 0.11810169369 0.0 32.7856 0.28125 522
2155 0.0507491752505 0.0 28.3939 0.28125 497
2156 0.116593509912 0.0 22.9274 0.25 916
2157 0.0482450351119 0.0 41.5069 0.37931 291
2158 0.050548132509 0.0 24.1957 0.264706 847
2159 0.086941562593 0.0 26.2644 0.205882 273
2160 0.0481879301369 0.0 10.8668 0.125 982
2161 0.0868239626288 0.0 24.5173 0.147059 831
2162 0.050304479897 0.0 5.82498 0.0384615 812
2163 0.0866669788957 0.0 16.0679 0.166667 171
2164 0.0480776503682 0.0 25.2547 0.206897 913
2165 0.0864804238081 0.0 24.2392 0.205882 211
2166 0.117347531021 0.0 14.0538 0.125 302
2167 0.11644294858 0.0 15.3271 0.0769231 292
2168 0.086179561913 0.0 11.9274 0.137931 551
2169 0.117155894637 0.0 11.0416 0.0769231 774
2170 0.117053478956 0.0 17.1917 0.15625 158
2171 0.116910621524 0.0 4.92756 0.0384615 5
2172 0.116289772093 0.0 5.94139 0.125 314
2173 0.116225622594 0.0 23.4565 0.323529 423
2174 0.116430550814 0.0 86.5926 0.206897 649
2175 0.0479164086282 0.0 15.6478 0.208333 523
2176 0.0855872035027 0.0 4.12256 0.0384615 254
2177 0.0499837361276 0.0 10.4439 0.125 4
2178 0.0854541361332 0.0 0.056175 0.0 160
2179 0.115732572973 0.0 13.6176 0.172414 494
2180 0.115585438907 0.0 13.2682 0.208333 837
2181 0.0499409250915 0.0 15.8607 0.166667 72
2182 0.115244314075 0.0 9.0799 0.125 906
2183 0.11505100131 0.0 12.1809 0.147059 576
2184 0.0498758628964 0.0 13.1301 0.172414 329
2185 0.0478926971555 0.0 6.88593 0.0769231 541
2186 0.047883272171 0.0 16.2312 0.208333 330
2187 0.0478554032743 0.0 11.2114 0.125 845
2188 0.0478102900088 0.0 14.8526 0.192308 468
2189 0.0497303307056 0.0 24.2415 0.21875 366
2190 0.0848991498351 0.0 7.37966 0.09375 315
2191 0.115561887622 0.0 17.2976 0.230769 436
2192 0.0476122647524 0.0 13.6478 0.166667 339
2193 0.113741338253 0.0 10.2142 0.153846 100
2194 0.047511741519 0.0 23.9816 0.172414 596
2195 0.0847204327583 0.0 13.5957 0.166667 357
2196 0.0495538525283 0.0 6.43307 0.0833333 52
2197 0.0473534725606 0.0 21.8389 0.25 652
2198 0.0845734104514 0.0 31.3425 0.25 442
2199 0.0494705066085 0.0 3.78405 0.0294118 798
2200 0.113244056702 0.0 26.013 0.205882 513
2201 0.0471540763974 0.0 7.81402 0.0833333 200
2202 0.0471010804176 0.0 17.0731 0.115385 690
2203 0.0493350401521 0.0 33.726 0.275862 671
2204 0.0842650085688 0.0 12.1263 0.115385 347
2205 0.0842030122876 0.0 20.3967 0.264706 128
2206 0.0492202043533 0.0 16.0464 0.147059 843
2207 0.0468411035836 0.0 8.89025 0.0769231 335
2208 0.115369096398 0.0 18.7708 0.147059 509
2209 0.112801715732 0.0 4.35792 0.0384615 413
2210 0.112736277282 0.0 17.5983 0.117647 217
2211 0.046671230346 0.0 12.1211 0.125 967
2212 0.0466268546879 0.0 6.5283 0.125 73
2213 0.112461388111 0.0 17.2656 0.15625 158
2214 0.0465220585465 0.0 17.9704 0.176471 334
2215 0.0464618168771 0.0 38.1935 0.205882 299
2216 0.0489581599832 0.0 16.9822 0.25 737
2217 0.0836396068335 0.0 12.1713 0.166667 667
2218 0.048903722316 0.0 6.92846 0.192308 466
2219 0.11195795238 0.0 10.2184 0.0833333 175
2220 0.111858442426 0.0 15.3662 0.166667 891
2221 0.11172503233 0.0 16.0274 0.192308 44
2222 0.111558556557 0.0 12.63 0.166667 183
2223 0.0461067147553 0.0 89.3964 0.344828 680
2224 0.0834178999066 0.0 31.0011 0.3125 755
2225 0.111037693918 0.0 21.7727 0.275862 868
2226 0.110856585205 0.0 43.2139 0.37931 442
2227 0.115271553397 0.0 16.4074 0.176471 572
2228 0.0487082861364 0.0 2.98122 0.0 165
2229 0.0832321569324 0.0 4.46306 0.0833333 614
2230 0.0459742546082 0.0 13.0083 0.230769 597
2231 0.0486529059708 0.0 22.1929 0.166667 886
2232 0.115149132907 0.0 10.5684 0.208333 791
2233 0.0485888272524 0.0 10.9857 0.125 103
2234 0.109737664461 0.0 12.1897 0.208333 139
2235 0.0485023148358 0.0 26.703 0.15625 791
2236 0.0829916298389 0.0 28.0591 0.176471 619
2237 0.109419494867 0.0 13.4797 0.137931 975
2238 0.114884756505 0.0 21.7211 0.275862 708
2239 0.10918354243 0.0 5.57877 0.0416667 851
2240 0.0828392505646 0.0 6.18232 0.103448 165
2241 0.114693023264 0.0 11.5808 0.115385 981
2242 0.114595912397 0.0 7.94398 0.115385 543
2243 0.108706846833 0.0 15.5738 0.166667 442
2244 0.108578510582 0.0 20.9288 0.205882 863
2245 0.108420617878 0.0 24.8826 0.21875 446
2246 0.114142179489 0.0 9.66478 0.115385 949
2247 0.114010624588 0.0 21.2512 0.153846 363
